Order_Id,Order_Date,Ship_Mode,Segment,Country,City,State,Postal_Code,Region,Category,Sub_Category,Product_Id,cost_price,List_price,Quantity,Discount_Percent,total_cost
5720,2022-07-10,Second Class,Consumer,United States,Lafayette,Indiana,47905,Central,Office Supplies,Storage,OFF-ST-10001031,70.00,80.00,5.00,5.00,350.00
2660,2022-07-10,Standard Class,Corporate,United States,Gilbert,Arizona,85234,West,Furniture,Chairs,FUR-CH-10004287,720.00,880.00,4.00,5.00,2880.00
6986,2022-07-10,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10000320,30.00,30.00,4.00,2.00,120.00
7024,2022-07-10,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,OFF-PA-10000019,30.00,30.00,6.00,4.00,180.00
9348,2022-07-10,First Class,Home Office,United States,Troy,Ohio,45373,East,Furniture,Chairs,FUR-CH-10003981,750.00,900.00,5.00,4.00,3750.00
6579,2022-07-10,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Phones,TEC-PH-10000895,940.00,1010.00,7.00,3.00,6580.00
9609,2022-07-10,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10000248,10.00,10.00,3.00,3.00,30.00
3256,2022-07-10,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004209,20.00,20.00,3.00,5.00,60.00
6794,2022-07-10,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,OFF-ST-10000344,20.00,20.00,2.00,4.00,40.00
2011,2022-07-10,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,Office Supplies,Paper,OFF-PA-10002137,20.00,20.00,4.00,2.00,80.00
5982,2022-07-10,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Storage,OFF-ST-10003327,20.00,20.00,2.00,3.00,40.00
2522,2022-07-10,Standard Class,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Paper,OFF-PA-10003177,10.00,10.00,2.00,4.00,20.00
7570,2022-07-10,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10001363,50.00,50.00,4.00,4.00,200.00
4354,2022-07-10,Second Class,Consumer,United States,Stockton,California,95207,West,Office Supplies,Paper,OFF-PA-10002005,10.00,10.00,2.00,2.00,20.00
5256,2022-07-10,Second Class,Corporate,United States,Bethlehem,Pennsylvania,18018,East,Furniture,Furnishings,FUR-FU-10003247,30.00,30.00,2.00,3.00,60.00
5519,2022-07-11,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,FUR-FU-10004093,50.00,50.00,2.00,2.00,100.00
1653,2022-07-11,First Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10003442,140.00,170.00,6.00,4.00,840.00
7704,2022-07-11,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Technology,Phones,TEC-PH-10002170,180.00,210.00,3.00,4.00,540.00
8618,2022-07-11,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Binders,OFF-BI-10004826,30.00,40.00,3.00,5.00,90.00
872,2022-07-11,First Class,Consumer,United States,Concord,New Hampshire,3301,East,Office Supplies,Paper,OFF-PA-10003591,30.00,30.00,3.00,3.00,90.00
2440,2022-07-11,Standard Class,Consumer,United States,Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10002597,10.00,10.00,2.00,2.00,20.00
5406,2022-07-11,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Accessories,TEC-AC-10003399,30.00,40.00,1.00,3.00,30.00
1865,2022-07-11,Standard Class,Corporate,United States,Aurora,Colorado,80013,West,Furniture,Furnishings,FUR-FU-10001617,20.00,20.00,3.00,4.00,60.00
6867,2022-07-11,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Technology,Accessories,TEC-AC-10000844,210.00,250.00,3.00,4.00,630.00
3630,2022-07-11,Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,OFF-AP-10002082,50.00,50.00,3.00,3.00,150.00
3774,2022-07-11,Second Class,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Fasteners,OFF-FA-10001332,10.00,10.00,3.00,2.00,30.00
4824,2022-07-11,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Machines,TEC-MA-10000752,30.00,30.00,7.00,5.00,210.00
4830,2022-07-11,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10002393,10.00,10.00,3.00,4.00,30.00
5115,2022-07-11,Standard Class,Consumer,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Binders,OFF-BI-10004140,10.00,10.00,3.00,5.00,30.00
8234,2022-07-11,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,OFF-ST-10002301,40.00,40.00,2.00,5.00,80.00
1628,2022-07-11,Standard Class,Consumer,United States,Lafayette,Louisiana,70506,South,Furniture,Chairs,FUR-CH-10001270,430.00,520.00,6.00,5.00,2580.00
6326,2022-07-11,Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,OFF-EN-10001434,180.00,210.00,4.00,2.00,720.00
5685,2022-07-11,Standard Class,Consumer,United States,Athens,Georgia,30605,South,Office Supplies,Appliances,OFF-AP-10003842,140.00,150.00,5.00,4.00,700.00
6258,2022-07-11,Second Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Supplies,OFF-SU-10000646,360.00,380.00,2.00,5.00,720.00
4802,2022-07-11,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Binders,OFF-BI-10004002,10.00,10.00,2.00,3.00,20.00
7938,2022-07-11,Standard Class,Corporate,United States,Brentwood,California,94513,West,Office Supplies,Appliances,OFF-AP-10001058,2040.00,2520.00,9.00,2.00,18360.00
7309,2022-07-12,Second Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Envelopes,OFF-EN-10001434,150.00,160.00,3.00,5.00,450.00
2883,2022-07-12,Standard Class,Consumer,United States,Woodstock,Illinois,60098,Central,Office Supplies,Binders,OFF-BI-10004094,10.00,10.00,5.00,5.00,50.00
5104,2022-07-12,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10001950,40.00,40.00,6.00,5.00,240.00
5885,2022-07-12,Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Supplies,OFF-SU-10000151,4320.00,4910.00,3.00,2.00,12960.00
9867,2022-07-12,Second Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10002615,980.00,1090.00,7.00,2.00,6860.00
6634,2022-07-12,Same Day,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10001838,180.00,200.00,1.00,3.00,180.00
2241,2022-07-12,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10002982,30.00,40.00,7.00,2.00,210.00
8355,2022-07-12,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10002133,50.00,60.00,5.00,3.00,250.00
9819,2022-07-12,Standard Class,Corporate,United States,Saint Petersburg,Florida,33710,South,Office Supplies,Art,OFF-AR-10003856,0.00,0.00,2.00,2.00,0.00
8311,2022-07-12,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Furniture,Tables,FUR-TA-10001866,330.00,380.00,3.00,4.00,990.00
191,2022-07-12,First Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10001552,60.00,70.00,6.00,4.00,360.00
5816,2022-07-12,Same Day,Consumer,United States,Utica,New York,13501,East,Technology,Phones,TEC-PH-10002170,230.00,280.00,4.00,3.00,920.00
171,2022-07-12,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Phones,TEC-PH-10003931,120.00,140.00,3.00,5.00,360.00
1134,2022-07-12,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10003479,110.00,120.00,4.00,2.00,440.00
2158,2022-07-13,First Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Storage,OFF-ST-10001469,150.00,160.00,3.00,3.00,450.00
5856,2022-07-13,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Supplies,OFF-SU-10003567,20.00,20.00,3.00,3.00,60.00
2301,2022-07-13,Standard Class,Consumer,United States,Midland,Michigan,48640,Central,Office Supplies,Binders,OFF-BI-10000756,10.00,10.00,3.00,2.00,30.00
1391,2022-07-13,Same Day,Home Office,United States,Smyrna,Georgia,30080,South,Office Supplies,Paper,OFF-PA-10000357,110.00,120.00,3.00,5.00,330.00
1545,2022-07-13,Standard Class,Home Office,United States,San Diego,California,92024,West,Office Supplies,Paper,OFF-PA-10000350,30.00,30.00,4.00,3.00,120.00
7894,2022-07-13,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10002412,10.00,10.00,3.00,5.00,30.00
7496,2022-07-13,Standard Class,Consumer,United States,Westminster,California,92683,West,Office Supplies,Binders,OFF-BI-10004022,0.00,0.00,2.00,2.00,0.00
6581,2022-07-13,Same Day,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10002766,10.00,10.00,3.00,2.00,30.00
8156,2022-07-13,Standard Class,Consumer,United States,Middletown,Connecticut,6457,East,Office Supplies,Paper,OFF-PA-10001125,60.00,60.00,2.00,3.00,120.00
1091,2022-07-13,Standard Class,Corporate,United States,Monroe,North Carolina,28110,South,Technology,Phones,TEC-PH-10001819,60.00,70.00,2.00,2.00,120.00
5269,2022-07-13,Standard Class,Home Office,United States,Yonkers,New York,10701,East,Technology,Machines,TEC-MA-10003173,40.00,50.00,4.00,3.00,160.00
202,2022-07-13,First Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Tables,FUR-TA-10004289,200.00,220.00,2.00,3.00,400.00
1528,2022-07-13,Standard Class,Consumer,United States,Allentown,Pennsylvania,18103,East,Furniture,Furnishings,FUR-FU-10002456,10.00,10.00,2.00,3.00,20.00
6472,2022-07-13,Standard Class,Home Office,United States,Detroit,Michigan,48234,Central,Technology,Accessories,TEC-AC-10004510,100.00,110.00,7.00,3.00,700.00
5079,2022-07-13,Standard Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Binders,OFF-BI-10002949,20.00,20.00,3.00,5.00,60.00
7144,2022-07-13,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10002555,690.00,780.00,5.00,3.00,3450.00
5,2022-07-13,Standard Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Office Supplies,Storage,OFF-ST-10000760,20.00,20.00,2.00,5.00,40.00
9930,2022-07-13,Same Day,Consumer,United States,San Francisco,California,94122,West,Technology,Copiers,TEC-CO-10003763,2380.00,2800.00,5.00,4.00,11900.00
3273,2022-07-14,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Chairs,FUR-CH-10002774,180.00,200.00,5.00,2.00,900.00
6188,2022-07-14,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10003963,20.00,30.00,6.00,2.00,120.00
127,2022-07-14,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10003274,0.00,0.00,2.00,4.00,0.00
8247,2022-07-14,Same Day,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Appliances,OFF-AP-10002439,70.00,70.00,5.00,4.00,350.00
7593,2022-07-14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,OFF-AR-10000896,10.00,10.00,3.00,4.00,30.00
8673,2022-07-14,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Fasteners,OFF-FA-10004854,20.00,20.00,2.00,3.00,40.00
693,2022-07-14,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Technology,Accessories,TEC-AC-10002253,140.00,170.00,1.00,5.00,140.00
1742,2022-07-14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10004355,20.00,20.00,4.00,5.00,80.00
7451,2022-07-14,Second Class,Home Office,United States,Houston,Texas,77036,Central,Furniture,Chairs,FUR-CH-10003774,260.00,320.00,5.00,4.00,1300.00
5434,2022-07-14,Standard Class,Consumer,United States,Chandler,Arizona,85224,West,Office Supplies,Art,OFF-AR-10000246,10.00,10.00,4.00,4.00,40.00
324,2022-07-14,Standard Class,Corporate,United States,Hesperia,California,92345,West,Office Supplies,Binders,OFF-BI-10004593,220.00,250.00,6.00,5.00,1320.00
2277,2022-07-14,Standard Class,Consumer,United States,Southaven,Mississippi,38671,South,Office Supplies,Storage,OFF-ST-10004337,260.00,310.00,5.00,5.00,1300.00
1520,2022-07-14,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10001759,20.00,20.00,7.00,5.00,140.00
3621,2022-07-14,Standard Class,Corporate,United States,Smyrna,Tennessee,37167,South,Office Supplies,Art,OFF-AR-10003727,40.00,40.00,3.00,4.00,120.00
2855,2022-07-14,Same Day,Corporate,United States,Franklin,Massachusetts,2038,East,Office Supplies,Storage,OFF-ST-10000344,40.00,40.00,3.00,2.00,120.00
8645,2022-07-14,Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Binders,OFF-BI-10000315,40.00,40.00,7.00,4.00,280.00
1682,2022-07-15,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Machines,TEC-MA-10004679,340.00,400.00,4.00,4.00,1360.00
6075,2022-07-15,Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10001718,140.00,150.00,3.00,3.00,420.00
8239,2022-07-15,Same Day,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10000380,10.00,10.00,1.00,5.00,10.00
4473,2022-07-15,Same Day,Home Office,United States,Mentor,Ohio,44060,East,Technology,Accessories,TEC-AC-10004571,210.00,240.00,3.00,3.00,630.00
4199,2022-07-15,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10001072,20.00,20.00,4.00,3.00,80.00
6333,2022-07-15,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Furniture,Furnishings,FUR-FU-10002268,10.00,10.00,3.00,3.00,30.00
8557,2022-07-15,Same Day,Consumer,United States,Plantation,Florida,33317,South,Office Supplies,Storage,OFF-ST-10002182,140.00,150.00,9.00,5.00,1260.00
3174,2022-07-15,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Art,OFF-AR-10004956,10.00,10.00,3.00,3.00,30.00
3006,2022-07-15,Standard Class,Home Office,United States,Eau Claire,Wisconsin,54703,Central,Office Supplies,Binders,OFF-BI-10000666,80.00,90.00,3.00,4.00,240.00
8504,2022-07-15,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10003363,10.00,10.00,2.00,2.00,20.00
2299,2022-07-15,Standard Class,Consumer,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10001838,1250.00,1400.00,7.00,4.00,8750.00
368,2022-07-15,Same Day,Corporate,United States,Manchester,Connecticut,6040,East,Office Supplies,Supplies,OFF-SU-10001225,10.00,10.00,2.00,3.00,20.00
4149,2022-07-15,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Storage,OFF-ST-10004507,10.00,10.00,1.00,3.00,10.00
8999,2022-07-15,Same Day,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10002377,230.00,270.00,7.00,4.00,1610.00
6095,2022-07-15,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10000615,40.00,50.00,4.00,2.00,160.00
5224,2022-07-15,Second Class,Home Office,United States,Springfield,Missouri,65807,Central,Office Supplies,Binders,OFF-BI-10001267,40.00,40.00,7.00,5.00,280.00
476,2022-07-16,Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10001509,60.00,60.00,7.00,3.00,420.00
3189,2022-07-16,Second Class,Corporate,United States,Woodland,California,95695,West,Office Supplies,Labels,OFF-LA-10003714,0.00,0.00,1.00,4.00,0.00
2003,2022-07-16,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Storage,OFF-ST-10000563,100.00,100.00,3.00,3.00,300.00
888,2022-07-16,Standard Class,Home Office,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,OFF-BI-10001078,30.00,40.00,7.00,5.00,210.00
9653,2022-07-16,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10002937,550.00,600.00,6.00,5.00,3300.00
587,2022-07-16,Standard Class,Consumer,United States,Richmond,Kentucky,40475,South,Furniture,Chairs,FUR-CH-10003956,60.00,70.00,1.00,4.00,60.00
2572,2022-07-16,Standard Class,Home Office,United States,Woodstock,Illinois,60098,Central,Office Supplies,Art,OFF-AR-10003759,0.00,0.00,2.00,3.00,0.00
9865,2022-07-16,Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Technology,Accessories,TEC-AC-10004469,150.00,160.00,4.00,2.00,600.00
7741,2022-07-16,Standard Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10000474,80.00,90.00,1.00,5.00,80.00
2640,2022-07-16,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10004691,60.00,60.00,3.00,3.00,180.00
7468,2022-07-16,Second Class,Home Office,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10001424,30.00,30.00,4.00,3.00,120.00
2954,2022-07-16,Same Day,Home Office,United States,Glendale,Arizona,85301,West,Technology,Phones,TEC-PH-10000347,10.00,10.00,2.00,2.00,20.00
4075,2022-07-17,Standard Class,Consumer,United States,Miramar,Florida,33023,South,Furniture,Furnishings,FUR-FU-10003553,200.00,220.00,4.00,2.00,800.00
9994,2022-07-17,Second Class,Consumer,United States,Westminster,California,92683,West,Office Supplies,Appliances,OFF-AP-10002684,210.00,240.00,2.00,3.00,420.00
131,2022-07-17,First Class,Corporate,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10002293,50.00,60.00,5.00,3.00,250.00
211,2022-07-17,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10001522,80.00,90.00,1.00,5.00,80.00
7183,2022-07-17,Standard Class,Home Office,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10002071,20.00,20.00,5.00,4.00,100.00
4410,2022-07-17,Standard Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Labels,OFF-LA-10004425,10.00,10.00,2.00,2.00,20.00
5268,2022-07-17,First Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Appliances,OFF-AP-10001626,0.00,0.00,1.00,5.00,0.00
